subject,age_group,age,run,n_pairs,auc,accuracy,precision_within,recall_within,f1_within,tn,fp,fn,tp
temple090,child,12.52328767,1,66,0.6327160493827161,0.7424242424242424,0.3684210526315789,0.5833333333333334,0.4516129032258065,42,12,5,7
temple090,child,12.52328767,2,66,0.7391975308641976,0.7121212121212122,0.26666666666666666,0.3333333333333333,0.2962962962962963,43,11,8,4
temple090,child,12.52328767,3,66,0.7283950617283951,0.7272727272727273,0.3333333333333333,0.5,0.4,42,12,6,6
temple090,child,12.52328767,4,66,0.6404320987654321,0.7424242424242424,0.3684210526315789,0.5833333333333334,0.4516129032258065,42,12,5,7
temple091,child,11.27945205,1,66,0.6481481481481481,0.696969696969697,0.25,0.3333333333333333,0.28571428571428575,42,12,8,4
temple091,child,11.27945205,2,66,0.6450617283950618,0.7575757575757576,0.375,0.5,0.42857142857142855,44,10,6,6
temple091,child,11.27945205,3,66,0.6419753086419753,0.6515151515151515,0.23809523809523808,0.4166666666666667,0.30303030303030304,38,16,7,5
temple091,child,11.27945205,4,66,0.7669753086419753,0.7727272727272727,0.42105263157894735,0.6666666666666666,0.5161290322580646,43,11,4,8
temple092,child,8.873972603,1,66,0.6882716049382716,0.7121212121212122,0.34782608695652173,0.6666666666666666,0.4571428571428571,39,15,4,8
temple092,child,8.873972603,2,66,0.6327160493827161,0.7424242424242424,0.3333333333333333,0.4166666666666667,0.3703703703703704,44,10,7,5
temple092,child,8.873972603,3,66,0.6188271604938271,0.7272727272727273,0.3333333333333333,0.5,0.4,42,12,6,6
temple092,child,8.873972603,4,66,0.5555555555555556,0.696969696969697,0.2777777777777778,0.4166666666666667,0.33333333333333337,41,13,7,5
temple093,child,10.27671233,1,66,0.7222222222222222,0.8181818181818182,0.5,0.4166666666666667,0.45454545454545453,49,5,7,5
temple093,child,10.27671233,2,66,0.8425925925925926,0.8484848484848485,0.5714285714285714,0.6666666666666666,0.6153846153846153,48,6,4,8
temple093,child,10.27671233,3,66,0.7299382716049383,0.7424242424242424,0.35294117647058826,0.5,0.41379310344827586,43,11,6,6
temple093,child,10.27671233,4,66,0.5709876543209876,0.7121212121212122,0.29411764705882354,0.4166666666666667,0.3448275862068966,42,12,7,5
temple094,child,8.375342466,1,66,0.5385802469135803,0.6060606060606061,0.18181818181818182,0.3333333333333333,0.23529411764705885,36,18,8,4
temple094,child,8.375342466,2,66,0.6049382716049383,0.7272727272727273,0.3125,0.4166666666666667,0.35714285714285715,43,11,7,5
temple094,child,8.375342466,3,66,0.7654320987654321,0.7727272727272727,0.38461538461538464,0.4166666666666667,0.4,46,8,7,5
temple094,child,8.375342466,4,66,0.6419753086419753,0.7727272727272727,0.36363636363636365,0.3333333333333333,0.34782608695652173,47,7,8,4
temple095,child,8.038356164,1,66,0.54320987654321,0.6060606060606061,0.15,0.25,0.18749999999999997,37,17,9,3
temple095,child,8.038356164,2,66,0.8070987654320988,0.7878787878787878,0.4444444444444444,0.6666666666666666,0.5333333333333333,44,10,4,8
temple095,child,8.038356164,3,66,0.6265432098765431,0.6515151515151515,0.23809523809523808,0.4166666666666667,0.30303030303030304,38,16,7,5
temple095,child,8.038356164,4,66,0.6990740740740741,0.7424242424242424,0.35294117647058826,0.5,0.41379310344827586,43,11,6,6
temple096,child,11.40273973,1,66,0.7407407407407407,0.7424242424242424,0.3333333333333333,0.4166666666666667,0.3703703703703704,44,10,7,5
temple096,child,11.40273973,2,66,0.7160493827160493,0.7878787878787878,0.4166666666666667,0.4166666666666667,0.4166666666666667,47,7,7,5
temple096,child,11.40273973,3,66,0.7453703703703703,0.7424242424242424,0.38095238095238093,0.6666666666666666,0.4848484848484849,41,13,4,8
